ID	Product	Protocol	Fingerprint	F. Type	Shodan	Censys	Fingerprint Type	Fingerprint proposed by	Support	Status	BITSIGHT COMMENTS	Implemented on	Provided by Schneider	Remarks (Schneider)	Groma Implemented Date	Groma JIRA Ticket	Groma CPE	CPE Review (SE)
296	Smart-UPS VT 40 kVA	APCUPSd	MODEL : Smart-UPS VT 40 kVA	Product	Y		IT	Schneider Electric	Research in-progress	Implemented		7/10/2025	9/13/2024
297	APC Smart UPS (any)	APCUPSd	DRIVER : APC Smart UPS (any)	Product	Y		IT	Schneider Electric	Research in-progress	Won't do	We can only use the fields MODEL and APCMODEL to fingerprint UPS' models. Other fields are not reliable		9/13/2024
298	SNMP UPS Driver	APCUPSd	MODEL : SNMP UPS Driver	Product	Y		IT	Schneider Electric	Research in-progress	Won't do	Not a valid model		9/13/2024
299	APC Smart UPS (any)	APCUPSd	DRIVER: APC Smart UPS (any)	Product	Y		IT	Schneider Electric	Research in-progress	Won't do	We can only use the fields MODEL and APCMODEL to fingerprint UPS' models. Other fields are not reliable		9/13/2024
300	Back-UPS	TCP 	"Back-UPS"	Product	Y		IT	Schneider Electric	Research in-progress	Not Implemented			9/13/2024
301	Back-UPS CS 350	APCUPSd	MODEL : Back-UPS CS 350	Product	Y		IT	Schneider Electric	Research in-progress	Implemented		7/10/2025	9/13/2024
302	Back-UPS CS 500	APCUPSd	MODEL : Back-UPS CS 500	Product	Y		IT	Schneider Electric	Research in-progress	Implemented		7/10/2025	9/13/2024
303	Back-UPS ES 525	APCUPSd	MODEL : Back-UPS ES 525	Product	Y		IT	Schneider Electric	Research in-progress	Implemented		7/10/2025	9/13/2024
304	BACK-UPS ES 550	APCUPSd	UPSNAME : BACK-UPS ES 550	Product	Y		IT	Schneider Electric	Research in-progress	Won't do	We can only use the fields MODEL and APCMODEL to fingerprint UPS' models. Other fields are not reliable		9/13/2024
305	Back-UPS ES 550G	APCUPSd	MODEL : Back-UPS ES 550G	Product	Y		IT	Schneider Electric	Research in-progress	Implemented		7/10/2025	9/13/2024
306	Back-UPS ES 600M1	APCUPSd	MODEL : Back-UPS ES 600M1	Product	Y		IT	Schneider Electric	Research in-progress	Implemented		7/10/2025	9/13/2024
307	Back-UPS ES 600G	APCUPSd	MODEL : Back-UPS ES 600G	Product	Y		IT	Schneider Electric	Research in-progress	Implemented		7/10/2025	9/13/2024
308	Back-UPS ES 600P	APCUPSd	MODEL : Back-UPS ES 600P	Product	Y		IT	Schneider Electric	Research in-progress	Implemented		7/10/2025	9/13/2024
309	Back-UPS ES 600N	APCUPSd	MODEL : Back-UPS ES 600N	Product	Y		IT	Schneider Electric	Research in-progress	Implemented		7/10/2025	9/13/2024
310	Back-UPS 650	APCUPSd	MODEL : Back-UPS 650	Product	Y		IT	Schneider Electric	Research in-progress	Implemented		7/10/2025	9/13/2024
311	Back-UPS CS 650	APCUPSd	MODEL : Back-UPS CS 650	Product	Y		IT	Schneider Electric	Research in-progress	Implemented		7/10/2025	9/13/2024
312	Back-UPS XS 650CI	APCUPSd	MODEL : Back-UPS XS 650CI	Product	Y		IT	Schneider Electric	Research in-progress	Implemented		7/10/2025	9/13/2024
313	Back-UPS ES 650G1	APCUPSd	MODEL : Back-UPS ES 650G1	Product	Y		IT	Schneider Electric	Research in-progress	Implemented		7/10/2025	9/13/2024
314	Back-UPS RS  650MI	APCUPSd	MODEL : Back-UPS RS  650MI	Product	Y		IT	Schneider Electric	Research in-progress	Implemented		7/10/2025	9/13/2024
315	Back-UPS NS 650M1	APCUPSd	MODEL : Back-UPS NS 650M1	Product	Y		IT	Schneider Electric	Research in-progress	Implemented		7/10/2025	9/13/2024
316	Back-UPS BK650M2-CH	APCUPSd	MODEL : Back-UPS BK650M2-CH	Product	Y		IT	Schneider Electric	Research in-progress	Implemented		7/10/2025	9/13/2024
317	Back-UPS NS 675M1	APCUPSd	MODEL : Back-UPS NS 675M1	Product	Y		IT	Schneider Electric	Research in-progress	Implemented		7/10/2025	9/13/2024
318	Back-UPS ES 700	APCUPSd	MODEL : Back-UPS ES 700	Product	Y		IT	Schneider Electric	Research in-progress	Implemented		7/10/2025	9/13/2024
319	Back-UPS ES 700G	APCUPSd	MODEL : Back-UPS ES 700G	Product	Y		IT	Schneider Electric	Research in-progress	Implemented		7/10/2025	9/13/2024
320	Back-UPS XS 700U	APCUPSd	MODEL : Back-UPS XS 700U	Product	Y		IT	Schneider Electric	Research in-progress	Implemented		7/10/2025	9/13/2024
321	Back-UPS ES 725	APCUPSd	MODEL : Back-UPS ES 725	Product	Y		IT	Schneider Electric	Research in-progress	Implemented		7/10/2025	9/13/2024
322	Back-UPS ES 750	APCUPSd	MODEL : Back-UPS ES 750	Product	Y		IT	Schneider Electric	Research in-progress	Implemented		7/10/2025	9/13/2024
323	Back-UPS ES 750G	APCUPSd	MODEL : Back-UPS ES 750G	Product	Y		IT	Schneider Electric	Research in-progress	Implemented		7/10/2025	9/13/2024
324	Back-UPS BX750MI	APCUPSd	MODEL : Back-UPS BX750MI	Product	Y		IT	Schneider Electric	Research in-progress	Implemented		7/10/2025	9/13/2024
325	Back-UPS BR  800	APCUPSd	MODEL : Back-UPS BR  800	Product	Y		IT	Schneider Electric	Research in-progress	Implemented		7/10/2025	9/13/2024
326	Back-UPS XS 850M	APCUPSd	MODEL : Back-UPS XS 850M	Product	Y		IT	Schneider Electric	Research in-progress	Implemented		7/10/2025	9/13/2024
327	Back-UPS ES 850G2	APCUPSd	MODEL : Back-UPS ES 850G2	Product	Y		IT	Schneider Electric	Research in-progress	Implemented		7/10/2025	9/13/2024
328	Back-UPS RS  900MI	APCUPSd	MODEL : Back-UPS RS  900MI	Product	Y		IT	Schneider Electric	Research in-progress	Implemented		7/10/2025	9/13/2024
329	Back-UPS RS 900G	APCUPSd	MODEL : Back-UPS RS 900G	Product	Y		IT	Schneider Electric	Research in-progress	Implemented		7/10/2025	9/13/2024
330	Back-UPS XS 950U	APCUPSd	MODEL : Back-UPS XS 950U	Product	Y		IT	Schneider Electric	Research in-progress	Implemented		7/10/2025	9/13/2024
331	Back-UPS BX950MI	APCUPSd	MODEL : Back-UPS BX950MI	Product	Y		IT	Schneider Electric	Research in-progress	Implemented		7/10/2025	9/13/2024
332	Back-UPS RS 1000	APCUPSd	MODEL : Back-UPS RS 1000	Product	Y		IT	Schneider Electric	Research in-progress	Implemented		7/10/2025	9/13/2024
333	Back-UPS XS 1000M	APCUPSd	MODEL : Back-UPS XS 1000M	Product	Y		IT	Schneider Electric	Research in-progress	Implemented		7/10/2025	9/13/2024
334	Back-UPS RS1000G	APCUPSd	MODEL : Back-UPS RS1000G	Product	Y		IT	Schneider Electric	Research in-progress	Implemented		7/10/2025	9/13/2024
335	Back-UPS RS 1000MS	APCUPSd	MODEL : Back-UPS RS 1000MS	Product	Y		IT	Schneider Electric	Research in-progress	Implemented		7/10/2025	9/13/2024
336	Back-UPS BR1000G	APCUPSd	MODEL : Back-UPS BR1000G	Product	Y		IT	Schneider Electric	Research in-progress	Implemented		7/10/2025	9/13/2024
337	Back-UPS NS1080G	APCUPSd	MODEL : Back-UPS NS1080G	Product	Y		IT	Schneider Electric	Research in-progress	Implemented		7/10/2025	9/13/2024
338	Back-UPS NS 1100M2	APCUPSd	MODEL : Back-UPS NS 1100M2	Product	Y		IT	Schneider Electric	Research in-progress	Implemented		7/10/2025	9/13/2024
339	Back-UPS XS 1100CI	APCUPSd	MODEL : Back-UPS XS 1100CI	Product	Y		IT	Schneider Electric	Research in-progress	Implemented		7/10/2025	9/13/2024
340	Back-UPS XS 1200	APCUPSd	MODEL : Back-UPS XS 1200	Product	Y		IT	Schneider Electric	Research in-progress	Implemented		7/10/2025	9/13/2024
341	Back-UPS RS 1200G	APCUPSd	MODEL : Back-UPS RS 1200G	Product	Y		IT	Schneider Electric	Research in-progress	Implemented		7/10/2025	9/13/2024
342	Back-UPS RS 1200SI	APCUPSd	MODEL : Back-UPS RS 1200SI	Product	Y		IT	Schneider Electric	Research in-progress	Implemented		7/10/2025	9/13/2024
343	Back-UPS BX1200MI	APCUPSd	MODEL : Back-UPS BX1200MI	Product	Y		IT	Schneider Electric	Research in-progress	Implemented		7/10/2025	9/13/2024
344	Back-UPS NS 1250	APCUPSd	MODEL : Back-UPS NS 1250	Product	Y		IT	Schneider Electric	Research in-progress	Implemented		7/10/2025	9/13/2024
345	Back-UPS RS 1300G	APCUPSd	MODEL : Back-UPS RS 1300G	Product	Y		IT	Schneider Electric	Research in-progress	Implemented		7/10/2025	9/13/2024
346	Back-UPS BR1300G	APCUPSd	MODEL : Back-UPS BR1300G	Product	Y		IT	Schneider Electric	Research in-progress	Implemented		7/10/2025	9/13/2024
347	Back-UPS XS 1300 LCD	APCUPSd	MODEL : Back-UPS XS 1300 LCD	Product	Y		IT	Schneider Electric	Research in-progress	Implemented		7/10/2025	9/13/2024
348	Back-UPS NS 1350G	APCUPSd	MODEL : Back-UPS NS 1350G	Product	Y		IT	Schneider Electric	Research in-progress	Implemented		7/10/2025	9/13/2024
349	Back-UPS XS 1350M	APCUPSd	MODEL : Back-UPS XS 1350M	Product	Y		IT	Schneider Electric	Research in-progress	Implemented		7/10/2025	9/13/2024
350	Back-UPS RS 1350MS	APCUPSd	MODEL : Back-UPS RS 1350MS	Product	Y		IT	Schneider Electric	Research in-progress	Implemented		7/10/2025	9/13/2024
351	Back-UPS NS 1350M2	APCUPSd	MODEL : Back-UPS NS 1350M2	Product	Y		IT	Schneider Electric	Research in-progress	Implemented		7/10/2025	9/13/2024
352	Back-UPS NS 1375M2	APCUPSd	MODEL : Back-UPS NS 1375M2	Product	Y		IT	Schneider Electric	Research in-progress	Implemented		7/10/2025	9/13/2024
353	Back-UPS XS 1400U	APCUPSd	MODEL : Back-UPS XS 1400U	Product	Y		IT	Schneider Electric	Research in-progress	Implemented		7/10/2025	9/13/2024
354	Back-UPS RS 1500	APCUPSd	MODEL : Back-UPS RS 1500	Product	Y		IT	Schneider Electric	Research in-progress	Implemented		7/10/2025	9/13/2024
355	Back-UPS RS 1500G	APCUPSd	MODEL : Back-UPS RS 1500G	Product	Y		IT	Schneider Electric	Research in-progress	Implemented		7/10/2025	9/13/2024
356	Back-UPS XS 1500M	APCUPSd	MODEL : Back-UPS XS 1500M	Product	Y		IT	Schneider Electric	Research in-progress	Implemented		7/10/2025	9/13/2024
357	Back-UPS XS 1500G	APCUPSd	MODEL : Back-UPS XS 1500G	Product	Y		IT	Schneider Electric	Research in-progress	Implemented		7/10/2025	9/13/2024
358	Back-UPS RS 1500MS	APCUPSd	MODEL : Back-UPS RS 1500MS	Product	Y		IT	Schneider Electric	Research in-progress	Implemented		7/10/2025	9/13/2024
359	Back-UPS RS 1500MS2	APCUPSd	MODEL : Back-UPS RS 1500MS2	Product	Y		IT	Schneider Electric	Research in-progress	Implemented		7/10/2025	9/13/2024
360	Back-UPS BR1500G	APCUPSd	MODEL : Back-UPS BR1500G	Product	Y		IT	Schneider Electric	Research in-progress	Implemented		7/10/2025	9/13/2024
361	Back-UPS NS 1500M2	APCUPSd	MODEL : Back-UPS NS 1500M2	Product	Y		IT	Schneider Electric	Research in-progress	Implemented		7/10/2025	9/13/2024
362	Back-UPS RS 1500 LCD	APCUPSd	MODEL : Back-UPS RS 1500 LCD	Product	Y		IT	Schneider Electric	Research in-progress	Implemented		7/10/2025	9/13/2024
363	Back-UPS RS 1600SI	APCUPSd	MODEL : Back-UPS RS 1600SI	Product	Y		IT	Schneider Electric	Research in-progress	Implemented		7/10/2025	9/13/2024
364	Back-UPS BX1600MI	APCUPSd	MODEL : Back-UPS BX1600MI	Product	Y		IT	Schneider Electric	Research in-progress	Implemented		7/10/2025	9/13/2024
365	Back-UPS BX2200MI	APCUPSd	MODEL : Back-UPS BX2200MI	Product	Y		IT	Schneider Electric	Research in-progress	Implemented		7/10/2025	9/13/2024
366	SYMMETRA	TCP 	SYMMETRA	Basic realm	Y		IT	Schneider Electric	Supported	Not Implemented	Supported in Groma		9/13/2024
367	Symmetra 160K	APCUPSd	MODEL : Symmetra 160K	Product	Y		IT	Schneider Electric	Research in-progress	Implemented		7/10/2025	9/13/2024
368	Symmetra 40K	APCUPSd	MODEL : Symmetra 40K	Product	Y		IT	Schneider Electric	Research in-progress	Implemented		7/10/2025	9/13/2024
369	ATV Range	HTTP	services.http.response.html_title="Altivar Login"	html title		Y	IT	Schneider Electric	Supported	Implemented	Implemented ("Altivar")	6/27/2024	9/13/2024
370	ATV Range	HTTP	services.http.response.html_tags="<title>Altivar Login</title>"	html tag		Y	IT	Schneider Electric	Supported	Duplicate	Duplicates ID 369		9/13/2024
371	Clear SCADA 	HTTP	services.software.product="ClearSCADA"	product 		Y	IT	Schneider Electric	Unsupported	Won't do	Censys product fingerprint		9/13/2024
372	Clear SCADA 	HTTP	services.tls.certificates.leaf_data.issuer.organizational_unit="ClearSCADA"	tls certificate		Y	IT	Schneider Electric	Supported	Implemented		10/9/2024	9/13/2024
373	Clear SCADA 	HTTP	services.tls.certificates.leaf_data.subject.organizational_unit="ClearSCADA"	tls certificate		Y	IT	Schneider Electric	Supported	Not Implemented			9/13/2024
374	Clear SCADA 	HTTP	services.software.uniform_resource_identifier="cpe:2.3:a:schneider-electric:clearscada:\*:\*:\*:\*:\*:\*:\*:\*"			Y	IT	Schneider Electric	Unsupported	Won't do	Censys product fingerprint		9/13/2024
375	GEO SCADA	HTTP	services.software.uniform_resource_identifier="cpe:2.3:a:schneider-electric:ecostruxure_geo_scada_expert:\*:\*:\*:\*:\*:\*:\*:\*"	ressource identifier		Y	IT	Schneider Electric	Unsupported	Won't do	Censys product fingerprint		9/13/2024
376	GEO SCADA	HTTP	services.software.product="EcoStruxure Geo SCADA Expert"	product		Y	IT	Schneider Electric	Unsupported	Won't do	Censys product fingerprint		9/13/2024
377	EcoStruxure Architeture builder	HTTP	services.http.response.html_tags="<title>DAB - Digital Architecture Builder</title>"	html tag			IT	Schneider Electric	Supported	Duplicate	Duplicates ID 379		9/13/2024
378	Architecture builder	HTTP	services.http.response.html_title="DAB - Digital Architecture Builder"	html title		Y	IT	Schneider Electric	Supported	Implemented		10/9/2024	9/13/2024
379	Augmented Operator Advisor 	HTTP	services.http.response.favicons.hashes="md5:c9664db8280ffbce9677166905eacf2c"	favicon 		Y	IT	Schneider Electric	Unsupported	Not Implemented	Will use murmurhash (review)		9/13/2024
380	Augmented Operator Advisor 	HTTP	services.http.response.favicons.hashes="sha256:e3392bcf859c630550d4d0d5d5f14343f300aa5dec3eaff1c35053944055809a"	favicon 		Y	IT	Schneider Electric	Unsupported	Not Implemented	Will use murmurhash (review)		9/13/2024
381	Augmented Operator Advisor 	HTTP	services.http.response.body_hashes="sha1:83b00e89d4bc0fc16010cdc24c9d7fbbf1fbcd70"	hash		Y	IT	Schneider Electric	Unsupported	Not Implemented	Will use murmurhash (review)		9/13/2024
382	Automation Expert	HTTP	services.tls.certificates.leaf_data.issuer.common_name="EcoStruxure Automation Expert Portal Certification Authority"	tls certificate		Y	IT	Schneider Electric	Supported	Implemented		10/9/2024	9/13/2024
383	Automation Expert	HTTP	services.tls.certificates.leaf_data.subject.common_name="EcoStruxure Automation Expert Portal"	tls certificate		Y	IT	Schneider Electric	Supported	Not Implemented			9/13/2024
384	Autonomous Production Advisor	HTTP	services.http.response.html_tags="<meta name=\"description\" content=\"Autonomous Production Advisor\"/>"	html tag		Y	IT	Schneider Electric	Unsupported	Not Implemented			9/13/2024
385	Autonomous Production Advisor	HTTP	services.http.response.favicons.hashes="md5:14dcb858050aa844a1acc1e1f9b457f5"	favicon 		Y	IT	Schneider Electric	Unsupported	Not Implemented	Will use murmurhash (review)		9/13/2024
386	Power SCADA Operation	HTTP	services.http.response.html_tags="<title>Power Operation Lite</title>"	html tag		Y	IT	Schneider Electric	Supported	Duplicate	Duplicates ID 387		9/13/2024
387	Power SCADA Operation	HTTP	services.http.response.html_title="Power Operation Lite"	html title		Y	IT	Schneider Electric	Supported	Implemented		10/9/2024	9/13/2024
388	FactoryCast TSX 		services.http.response.body_hashes="sha1:adb9c17b2bdf97f179d12bbdde3f0165736948db"	hash		Y	IT	Schneider Electric	Unsupported	Not Implemented	Will use murmurhash (review)		9/13/2024
389	Modicon M580	Modbus TCP	services.extended_service_name="MODBUS" and "FactoryCast" and "BME H58 2040"	service + basic realm		Y	OT	Schneider Electric	Unsupported	Not Implemented	Possible Smartfingerprint implementation		9/13/2024
390	Modicon M580	HTTP	services.http.response.html_title="Schneider Electric Magelis HMI"	html title		Y	IT	Schneider Electric	Supported	Implemented		10/9/2024	9/13/2024			RP-220732: schneider-electric:modicon_m580_firmware
391	Modicon M580	HTTP	services.http.response.html_tags="<title>Schneider Electric Magelis HMI</title>"	html tag		Y	IT	Schneider Electric	Supported	Duplicate	Duplicates ID 390		9/13/2024			RP-220732: schneider-electric:modicon_m580_firmware
392	Modicon M262	OPCUA	services.parsed.opc_ua.endpoints.server.application_uri="urn:Schneider:M262:Application"	parsed certificate		Y	OT	Schneider Electric	Supported	Implemented		7/1/2024	9/13/2024
393	Modicon M262	OPCUA	services.parsed.opc_ua.endpoints.server.product_uri="schneider:M262"	parsed certificate		Y	OT	Schneider Electric	Supported	Implemented		7/1/2024	9/13/2024
394	Modicon M262	HTTP	services.tls.certificates.leaf_data.issuer.common_name="TM262-10"	tls certificate		Y	IT	Schneider Electric	Supported	Implemented		10/9/2024	9/13/2024
395	Modicon M262	SNMP	services.snmp.oid_system.name="TM262-10"	system name		Y	IT	Schneider Electric	Supported	Implemented		10/9/2024	9/13/2024
396	Modicon M262	SNMP	services.snmp.oid_system.desc="SCHNEIDER M262 Fast Ethernet TCP/IP"	system description		Y	IT	Schneider Electric	Supported	Implemented	Implemented as "SCHNEIDER M262"	7/3/2024	9/13/2024
397	EcoStruxure Machine Advisor	HTTP	services.http.response.html_tags="<title>EcoStruxure&trade; Machine Advisor Code Analysis</title>"	html tag		Y	IT	Schneider Electric	Supported	Duplicate	Duplicates ID 401		9/13/2024
398	EcoStruxure Machine Advisor	HTTP	services.http.response.html_tags="<meta name=\"og:title\" property=\"og:title\" content=\"EcoStruxure™ Machine Advisor Code Analysis\">"	html tag		Y	IT	Schneider Electric	Unsupported	Not Implemented			9/13/2024
399	EcoStruxure Machine Advisor	HTTP	services.http.response.favicons.hashes="sha256:7db18fcc0b26dd3154b5c9fe1df3f652a15c6c3649fb9e4a8fba64148d98c7cd"	favicon		Y	IT	Schneider Electric	Unsupported	Not Implemented	Will use murmurhash (review)		9/13/2024
400	EcoStruxure Machine Advisor	HTTP	services.http.response.html_title="EcoStruxure&trade; Machine Advisor Code Analysis"	html title		Y	IT	Schneider Electric	Supported	Implemented		10/9/2024	9/13/2024
401	EcoStruxure Machine Advisor	HTTP	services.tls.certificates.leaf_data.names="dev-ecostruxure-machine-advisor-codeanalysis.se.app"	tls certificate		Y	IT	Schneider Electric	Supported	Not Implemented			9/13/2024
402	EcoStruxure Machine Advisor	HTTP	services.tls.certificates.leaf_data.subject.common_name="dev-ecostruxure-machine-advisor-codeanalysis.se.app"	tls certificate		Y	IT	Schneider Electric	Supported	Not Implemented	Requires changes in the data pipeline		9/13/2024
403	EcoStruxure Machine Advisor	HTTP	services.tls.certificates.leaf_data.subject_dn="C=FR, ST=Île-de-France, L=Rueil-Malmaison, O=Schneider Electric Industries SAS, CN=pentest-ecostruxure-machine-advisor-codeanalysis.se.app"	tls certificate		Y	IT	Schneider Electric	Supported	Not Implemented			9/13/2024
404	EcoStruxure Machine Advisor	HTTP	services.tls.certificates.leaf_data.subject.common_name="pentest-ecostruxure-machine-advisor-codeanalysis.se.app"	tls certificate		Y	IT	Schneider Electric	Supported	Not Implemented	Requires changes in the data pipeline		9/13/2024
405	EcoStruxure Machine Advisor	HTTP	services.tls.certificates.leaf_data.names="pentest-ecostruxure-machine-advisor-auth.se.app"	tls certificate		Y	IT	Schneider Electric	Supported	Not Implemented			9/13/2024
406	EcoStruxure Machine Advisor	HTTP	services.tls.certificates.leaf_data.subject_dn="C=FR, ST=Île-de-France, L=Rueil-Malmaison, O=Schneider Electric Industries SAS, CN=pentest-ecostruxure-machine-advisor-auth.se.app"	tls certificate		Y	IT	Schneider Electric	Supported	Not Implemented	Requires changes in the data pipeline		9/13/2024
407	EcoStruxure Machine Advisor	HTTP	services.tls.certificates.leaf_data.subject.common_name="pentest-ecostruxure-machine-advisor-auth.se.app"	tls certificate		Y	IT	Schneider Electric	Supported	Not Implemented	Requires changes in the data pipeline		9/13/2024
408	EcoStruxure Machine Advisor	HTTP	services.tls.certificates.leaf_data.names="dev-ecostruxure-machine-advisor-auth.se.app"	tls certificate		Y	IT	Schneider Electric	Supported	Not Implemented			9/13/2024
409	EcoStruxure Machine Advisor	HTTP	services.tls.certificates.leaf_data.subject_dn="C=FR, ST=Île-de-France, L=Rueil-Malmaison, O=Schneider Electric Industries SAS, CN=dev-ecostruxure-machine-advisor-auth.se.app"	tls certificate		Y	IT	Schneider Electric	Supported	Not Implemented			9/13/2024
410	EcoStruxure Machine Advisor	HTTP	services.tls.certificates.leaf_data.subject.common_name="dev-ecostruxure-machine-advisor-auth.se.app"	tls certificate		Y	IT	Schneider Electric	Supported	Not Implemented	Requires changes in the data pipeline		9/13/2024
411	EcoStruxure Machine Advisor	HTTP	services.tls.certificates.leaf_data.names="ecostruxure-machine-advisor-auth.se.app"	tls certificate		Y	IT	Schneider Electric	Supported	Not Implemented			9/13/2024
412	EcoStruxure Machine Advisor	HTTP	services.tls.certificates.leaf_data.subject_dn="C=FR, ST=Île-de-France, L=Rueil-Malmaison, O=Schneider Electric Industries SAS, CN=ecostruxure-machine-advisor-auth.se.app"	tls certificate		Y	IT	Schneider Electric	Supported	Not Implemented	Requires changes in the data pipeline		9/13/2024
413	EcoStruxure Machine Advisor	HTTP	services.tls.certificates.leaf_data.subject.common_name="ecostruxure-machine-advisor-auth.se.app"	tls certificate		Y	IT	Schneider Electric	Supported	Not Implemented	Requires changes in the data pipeline		9/13/2024
414	EcoStruxure Machine Advisor	HTTP	services.tls.certificates.leaf_data.names="qa-ecostruxure-machine-advisor-auth.se.app"	tls certificate		Y	IT	Schneider Electric	Supported	Not Implemented			9/13/2024
415	EcoStruxure Machine Advisor	HTTP	services.tls.certificates.leaf_data.subject.common_name="qa-ecostruxure-machine-advisor-auth.se.app"	tls certificate		Y	IT	Schneider Electric	Supported	Not Implemented	Requires changes in the data pipeline		9/13/2024
416	Modicon M172	HTTP	services.http.response.headers: (key: `Server` and value.headers: `m172 /Schneider Electric`)	http header		Y	IT	Schneider Electric	Unsupported	Not Implemented	Possible Smartfingerprint implementation		9/13/2024
417	Modicon M580	EIP	services.parsed.eip.identity.product_name="BMENOC0311"	product name		Y	OT	Schneider Electric	Supported	Implemented		5/31/2023	9/13/2024			RP-220732: schneider-electric:modicon_m580_firmware
418	Modicon M580	SNMP	services.snmp.oid_system.desc="Product: BMENOC0311 - Factory Cast Ethernet Module, FwId 02.16"	system description		Y	IT	Schneider Electric	Supported	Implemented	Matching all BMENOC0311	5/31/2023	9/13/2024			RP-220732: schneider-electric:modicon_m580_firmware
419	Modicon M580	SNMP	services.snmp.oid_system.name="BMENOC0311"	system name		Y	IT	Schneider Electric	Supported	Implemented		5/31/2023	9/13/2024			RP-220732: schneider-electric:modicon_m580_firmware
420	Modicon M580	HTTP	services.http.response.html_tags="<title>FactoryCast Login</title>"	html tag		Y	IT	Schneider Electric	Supported	Duplicate	Duplicates ID 422		9/13/2024			RP-220732: schneider-electric:modicon_m580_firmware
421	Modicon M580	HTTP	services.http.response.html_title="FactoryCast Login"	html title		Y	IT	Schneider Electric	Supported	Implemented		10/9/2024	9/13/2024			RP-220732: schneider-electric:modicon_m580_firmware
422	Modicon FactoryCast Gateway 	SNMP	services.snmp.oid_system.desc="SCHNEIDER TSX ETG3021 FactoryCast HMI Gateway Module"	system description		Y	IT	Schneider Electric	Supported	Implemented		7/3/2024	9/13/2024
423	Modicon FactoryCast Gateway 	SNMP	services.snmp.oid_system.name="TSX ETG 3021"	system name		Y	IT	Schneider Electric	Supported	Implemented		10/9/2024	9/13/2024
424	Modicon FactoryCast Gateway 	SNMP	services.snmp.oid_system.desc="SCHNEIDER TSX ETG3000 FactoryCast HMI Gateway Module"	system description		Y	IT	Schneider Electric	Supported	Implemented		10/9/2024	9/13/2024
425	Modicon FactoryCast Gateway 	SNMP	services.snmp.oid_system.name="TSX ETG 3000"	system name		Y	IT	Schneider Electric	Supported	Implemented		10/9/2024	9/13/2024
426	Modicon FactoryCast Web Server 	SNMP	services.snmp.oid_system.desc="SCHNEIDER TSX Premium TSX ETY5103 FactoryCast Fast Ethernet Communication Module"	system description		Y	IT	Schneider Electric	Supported	Implemented		10/9/2024	9/13/2024
427	Modicon FactoryCast Web Server 	SNMP	services.snmp.oid_system.name="ETY5103 Module"	system name		Y	IT	Schneider Electric	Supported	Implemented		10/9/2024	9/13/2024
428	SE Lab management	HTTP	services.http.response.html_title="SE - Lab Management"	html title		Y	IT	Schneider Electric	Supported	Implemented		10/9/2024	9/13/2024
429	SE Lab management	HTTP	services.tls.certificates.leaf_data.names="www.se-labmanagement.com"	t		Y	IT	Schneider Electric	Supported	Not Implemented			9/13/2024
430	SE Lab management	HTTP	services.tls.certificates.leaf_data.names="se-labmanagement.com"	tls certificate		Y	IT	Schneider Electric	Supported	Not Implemented			9/13/2024
431	Modicon M241	SNMP	services.snmp.oid_system.name="TM241CE24T_U"	system name		Y	IT	Schneider Electric	Supported	Implemented		10/9/2024	9/13/2024
432	Modicon M241	SNMP	services.snmp.oid_system.desc="SCHNEIDER M241-51 Fast Ethernet TCP/IP"	system description		Y	IT	Schneider Electric	Supported	Implemented	Matching SCHNEIDER M241-51	7/3/2024	9/13/2024
433	Modicon M241	HTTP	services.tls.certificates.leaf_data.issuer.common_name="TM241CE40T_U"	tls certificate		Y	IT	Schneider Electric	Supported	Implemented		10/9/2024	9/13/2024
434	Modicon M241	OPCUA	services.parsed.opc_ua.endpoints.server.application_uri="urn::SchneiderElectric:M241-251UaServer"	application uri		Y	OT	Schneider Electric	Supported	Duplicate			9/13/2024
435	Modicon M241	OPCUA	services.parsed.opc_ua.endpoints.server.product_uri="urn:SchneiderElectric:M241-251UaServer"	product uri		Y	OT	Schneider Electric	Supported	Implemented		7/1/2024	9/13/2024
436	Modicon M241	SNMP	services.snmp.oid_system.name="TM241CE40T_U"	system name		Y	IT	Schneider Electric	Supported	Implemented		10/9/2024	9/13/2024
437	Modicon M241	HTTP	services.tls.certificates.leaf_data.issuer.common_name="TM241CE40R"	tls certificate		Y	IT	Schneider Electric	Supported	Implemented		10/9/2024	9/13/2024
438	Modicon M241		M241 and "Schneider"	Basic realms		Y	IT	Schneider Electric	Unsupported	Not Implemented	Possible Smartfingerprint implementation		9/13/2024
439	Modicon M241	HTTP	services.tls.certificates.leaf_data.issuer.common_name="TM241CE24R"	tls certificate		Y	IT	Schneider Electric	Supported	Implemented		10/9/2024	9/13/2024
440	Modicon M241	HTTP	services.http.response.body_hash="sha1:2d44cbb1a27f031046875b4101cc4916f02a0636"	hash		Y	IT	Schneider Electric	Unsupported	Not Implemented	Will use murmurhash (review)		9/13/2024
441	Modicon M262	OPCUA	services.parsed.opc_ua.endpoints.server.application_uri="urn:Schneider:M262:Application"	parsed certificate		Y	OT	Schneider Electric	Supported	Duplicate			9/13/2024
442	Modicon M262	OPCUA	services.parsed.opc_ua.endpoints.server.product_uri="schneider:M262"	parsed certificate		Y	OT	Schneider Electric	Supported	Duplicate			9/13/2024
